Date,Open,High,Low,Close,Volume
2013-02-28,4739.388184,4795.789063,4734.831055,4795.789063,66920600.0
2013-03-01,4798.490234,4817.914063,4777.975098,4811.612793,60820800.0
2013-03-04,4812.295898,4825.699219,4744.478027,4761.460938,55982900.0
2013-03-05,4764.995117,4779.551758,4751.475098,4751.701172,58277800.0
2013-03-06,4769.893066,4835.068848,4767.926758,4824.683105,72450200.0
2013-03-07,4823.244141,4848.548828,4818.96582,4848.298828,62834600.0
2013-03-08,4854.01416,4904.477051,4853.145996,4874.495117,65145900.0
2013-03-11,4875.97998,4886.520996,4847.818848,4854.312012,52541100.0
2013-03-13,4850.769043,4868.903809,4815.851074,4835.438965,52392500.0
2013-03-14,4830.276855,4830.394043,4757.354004,4786.367188,60993100.0
2013-03-15,4803.580078,4854.528809,4803.580078,4819.324219,58465200.0
2013-03-18,4812.164063,4822.201172,4782.000977,4802.826172,47719900.0
2013-03-19,4815.595215,4840.661133,4812.874023,4822.626953,60484500.0
2013-03-20,4835.308105,4843.387207,4805.494141,4831.5,67456000.0
2013-03-21,4833.763184,4855.201172,4786.773926,4802.666016,74936700.0
2013-03-22,4799.187988,4816.463867,4721.315918,4723.15918,61150100.0
2013-03-25,4754.758789,4799.664063,4752.14209,4799.664063,48987500.0
2013-03-26,4802.161133,4861.759766,4798.996094,4842.519043,53427100.0
2013-03-27,4854.479004,4928.102051,4853.875977,4928.102051,67216000.0
2013-03-28,4921.314941,4940.98584,4898.433105,4940.98584,47089900.0
2013-04-01,4927.124023,4953.398926,4922.544922,4937.575195,52929300.0
2013-04-02,4944.893066,4968.311035,4942.806152,4957.250977,79749100.0
2013-04-03,4972.394043,4985.852051,4948.080078,4981.46582,70764800.0
2013-04-04,4970.538086,4971.070801,4922.61084,4922.61084,51643000.0
2013-04-05,4932.208008,4948.75,4907.629883,4926.067871,44604400.0
2013-04-08,4924.374023,4934.452148,4872.556152,4897.520996,43060800.0
2013-04-09,4909.930176,4930.074219,4881.85498,4899.586914,44406800.0
2013-04-10,4909.051758,4910.098145,4864.86377,4877.475098,38576600.0
2013-04-11,4887.195801,4924.263184,4885.786133,4924.263184,45160600.0
2013-04-12,4925.874023,4949.837891,4925.841797,4937.209961,43121200.0
2013-04-15,4921.944824,4924.654785,4891.047852,4894.591797,27819200.0
2013-04-16,4881.335938,4945.25293,4856.295898,4945.25293,39287300.0
2013-04-17,4956.583008,4998.652832,4953.473145,4998.652832,38564800.0
2013-04-18,4982.054199,5012.638184,4975.288086,5012.638184,52913000.0
2013-04-19,5004.678223,5023.707031,4985.966797,4998.460938,53927000.0
2013-04-22,5004.117188,5026.918945,4973.583984,4996.922852,40196600.0
2013-04-23,4997.471191,4999.193848,4971.103027,4975.330078,37939800.0
2013-04-24,4994.219238,5011.606934,4987.104004,5011.606934,35893300.0
2013-04-25,5002.50293,5016.035156,4962.441895,4994.522949,50928000.0
2013-04-26,4992.12793,5005.617188,4978.506836,4978.506836,40429300.0
2013-04-29,4986.303223,5001.887207,4981.210938,4999.751953,35979800.0
2013-04-30,5000.595215,5034.070801,4977.50293,5034.070801,42635700.0
2013-05-01,5020.195801,5062.672852,5012.155762,5060.918945,51840500.0
2013-05-02,5047.828125,5062.649902,4992.151855,4994.045898,47144300.0
2013-05-03,4991.75,5006.50293,4907.597168,4925.48291,42161500.0
2013-05-06,4933.508789,4996.450195,4933.508789,4991.871094,34151900.0
2013-05-07,4991.540039,5042.789063,4985.538086,5042.789063,47734000.0
2013-05-08,5043.262207,5089.334961,5041.370117,5089.334961,55849200.0
2013-05-10,5090.963867,5115.643066,5083.227051,5105.937012,39954500.0
2013-05-13,5101.898926,5102.505859,5030.444824,5054.62793,35657300.0
2013-05-14,5049.495117,5081.939941,5037.404785,5081.939941,37474800.0
2013-05-15,5085.646973,5103.888184,5077.833984,5089.879883,36728400.0
2013-05-16,5091.564941,5113.13916,5076.971191,5078.678223,44613200.0
2013-05-17,5077.524902,5162.380859,5075.018066,5145.683105,42875900.0
2013-05-20,5164.938965,5243.506836,5164.938965,5214.976074,50483900.0
2013-05-21,5225.589844,5251.295898,5161.994141,5188.758789,49791900.0
2013-05-22,5188.520996,5235.759766,5185.554199,5207.999023,57937400.0
2013-05-23,5203.329102,5209.13916,5089.929199,5121.402832,63518000.0
2013-05-24,5131.693848,5174.670898,5130.566895,5155.092773,46501100.0
2013-05-27,5145.178223,5150.684082,5076.185059,5085.13623,44678700.0
2013-05-28,5072.23291,5186.816895,5072.23291,5176.234863,59564400.0
2013-05-29,5189.428223,5225.076172,5153.09082,5200.692871,52374600.0
2013-05-30,5178.638184,5178.638184,5111.153809,5129.646973,51797200.0
2013-05-31,5135.24707,5149.337891,5068.62793,5068.62793,74407600.0
2013-06-03,5053.544922,5055.832031,4958.805176,4971.354004,56181200.0
2013-06-04,4971.964844,5021.611816,4936.562988,5021.611816,58273600.0
2013-06-05,5002.742188,5002.924805,4952.76123,5001.221191,43808100.0
2013-06-07,4984.323242,4985.567871,4865.324219,4865.324219,37732500.0
2013-06-10,4894.422852,4915.925781,4750.951172,4777.365234,41357800.0
2013-06-11,4774.483887,4781.243164,4573.286133,4609.948242,54042100.0
2013-06-12,4578.39502,4697.883789,4510.97998,4697.883789,57192200.0
2013-06-13,4637.910156,4670.733887,4568.117188,4607.663086,46111400.0
2013-06-14,4647.740234,4777.09082,4647.740234,4760.744141,47194100.0
2013-06-17,4755.570801,4804.50293,4751.619141,4774.503906,35028100.0
2013-06-18,4794.895996,4862.009766,4794.820801,4840.452148,46592800.0
2013-06-19,4847.937988,4880.400879,4801.200195,4806.655762,36750500.0
2013-06-20,4743.094238,4743.094238,4619.848145,4629.994141,41919800.0
2013-06-21,4550.243164,4561.903809,4474.962891,4515.37207,48855000.0
2013-06-24,4524.240234,4561.549805,4429.459961,4429.459961,34484500.0
2013-06-25,4463.321777,4496.554199,4373.376953,4418.87207,34851900.0
2013-06-26,4478.632813,4620.852051,4470.030762,4587.728027,39757000.0
2013-06-27,4644.036133,4732.984863,4644.036133,4675.749023,36168700.0
2013-06-28,4722.476074,4818.89502,4721.576172,4818.89502,38258800.0
2013-07-01,4757.182129,4815.725098,4747.975098,4777.452148,22209800.0
2013-07-02,4806.116211,4810.569824,4724.866211,4728.704102,27510200.0
2013-07-03,4713.685059,4715.544922,4577.123047,4577.152832,26991100.0
2013-07-04,4597.451172,4644.827148,4581.684082,4581.933105,25689300.0
2013-07-05,4623.942871,4647.271973,4581.888184,4602.807129,23973300.0
2013-07-08,4578.717773,4580.086914,4433.625,4433.625,29475300.0
2013-07-09,4462.808105,4482.243164,4403.799805,4403.799805,31005200.0
2013-07-10,4414.169922,4495.162109,4413.59082,4478.644043,39416300.0
2013-07-11,4504.168945,4621.777832,4504.168945,4604.222168,45668400.0
2013-07-12,4614.481934,4679.530762,4592.983887,4633.10791,33983800.0
2013-07-15,4639.809082,4641.008789,4582.125977,4635.729004,25923900.0
2013-07-16,4632.133789,4663.849121,4621.462891,4644.039063,37064200.0
2013-07-17,4652.126953,4679.439941,4643.329102,4679.000977,39203000.0
2013-07-18,4672.279785,4720.435059,4671.027832,4720.435059,34365400.0
2013-07-19,4709.833984,4740.058105,4706.469238,4724.411133,30767300.0
2013-07-22,4731.275879,4740.309082,4677.658203,4678.98291,25058200.0
2013-07-23,4696.782227,4767.15918,4696.782227,4767.15918,33013100.0
2013-07-24,4760.405762,4779.341797,4677.88916,4718.103027,28137400.0
2013-07-25,4720.290039,4722.375,4665.881836,4674.117188,25460300.0
2013-07-26,4679.700195,4700.13916,4647.501953,4658.874023,22657700.0
2013-07-29,4649.104004,4649.150879,4575.407227,4580.466797,22256100.0
2013-07-30,4601.108887,4637.879883,4599.804199,4608.48877,25251700.0
2013-07-31,4625.640137,4636.049805,4563.138184,4610.376953,29197500.0
2013-08-01,4618.963867,4632.428223,4592.092773,4624.335938,28484300.0
2013-08-02,4645.246094,4658.434082,4619.078125,4640.780762,27054700.0
2013-08-12,4629.380859,4634.212891,4581.854004,4597.779785,25952000.0
2013-08-13,4597.187012,4652.396973,4597.187012,4652.396973,29689200.0
2013-08-14,4658.683105,4699.73291,4649.348145,4699.73291,34671400.0
2013-08-15,4682.970215,4686.287109,4664.102051,4685.128906,28008000.0
2013-08-16,4647.276855,4647.276855,4568.480957,4568.653809,32896600.0
2013-08-19,4534.312988,4536.144043,4310.687988,4313.518066,39064600.0
2013-08-20,4259.597168,4259.597168,4062.300049,4174.98291,54025900.0
2013-08-21,4184.228027,4261.438965,4150.242188,4218.448242,50907100.0
2013-08-22,4167.449219,4192.178223,4107.647949,4171.413086,59134100.0
2013-08-23,4196.097168,4239.879883,4151.51123,4169.827148,41040900.0
2013-08-26,4176.746094,4196.191895,4120.668945,4120.668945,34684300.0
2013-08-27,4099.367188,4100.182129,3954.861084,3967.842041,41570000.0
2013-08-28,3902.470947,4033.611084,3837.735107,4026.475098,49776700.0
2013-08-29,4041.496094,4103.592773,4026.855957,4103.592773,45774200.0
2013-08-30,4099.259766,4195.088867,4093.794922,4195.088867,46687900.0
2013-09-02,4196.721191,4206.950195,4061.638916,4101.23291,35566200.0
2013-09-03,4112.632813,4172.325195,4110.155762,4164.012207,39779900.0
2013-09-04,4143.736816,4144.625,4069.697021,4073.455078,46201000.0
2013-09-05,4094.149902,4123.728027,4015.436035,4050.864014,38816600.0
2013-09-06,4058.456055,4072.354004,4012.680908,4072.354004,32926000.0
2013-09-09,4105.944824,4191.257813,4102.423828,4191.257813,41674900.0
2013-09-10,4226.144043,4358.143066,4225.804199,4358.143066,67726900.0
2013-09-11,4377.100098,4404.745117,4289.806152,4349.418945,51910500.0
2013-09-12,4331.291992,4372.103027,4318.595215,4356.60498,44871700.0
2013-09-13,4338.790039,4375.539063,4318.222168,4375.539063,38706300.0
2013-09-16,4403.39502,4522.23877,4403.39502,4522.23877,54504400.0
2013-09-17,4518.258789,4536.926758,4479.294922,4517.620117,51819100.0
2013-09-18,4501.960938,4505.081055,4448.076172,4463.253906,49099300.0
2013-09-19,4576.570801,4791.765137,4576.570801,4670.73291,83236700.0
2013-09-20,4655.519043,4669.721191,4576.319824,4583.828125,43877100.0
2013-09-23,4526.803223,4562.856934,4512.205078,4562.856934,34829800.0
2013-09-24,4548.547852,4574.577148,4443.408203,4460.413086,40984300.0
2013-09-25,4390.237793,4443.370117,4353.224121,4406.76709,34455000.0
2013-09-26,4402.946777,4470.25293,4395.812012,4405.893066,37131200.0
2013-09-27,4436.76416,4452.882813,4412.28418,4423.719238,26544600.0
2013-09-30,4385.506836,4403.380859,4313.285156,4316.175781,30568900.0
2013-10-01,4314.960938,4379.681152,4314.960938,4345.898926,30909000.0
2013-10-02,4372.01416,4425.922852,4372.01416,4387.604004,31854400.0
2013-10-03,4396.520996,4422.779785,4395.748047,4418.643066,26710400.0
2013-10-04,4408.745117,4412.166016,4373.013184,4389.347168,27086500.0
2013-10-07,4392.545898,4409.76709,4357.456055,4374.958984,30917100.0
2013-10-08,4359.027832,4439.722168,4358.019043,4432.506836,36366600.0
2013-10-09,4420.634766,4469.240234,4409.617188,4457.437988,39994400.0
2013-10-10,4481.263184,4503.075195,4477.457031,4486.678223,39080800.0
2013-10-11,4523.928223,4543.733887,4506.851074,4519.912109,33864900.0
2013-10-16,4527.809082,4533.033203,4484.375,4492.26123,25323800.0
2013-10-17,4525.152832,4550.542969,4501.626953,4518.930176,41345800.0
2013-10-18,4519.185059,4546.570801,4501.153809,4546.570801,42220300.0
2013-10-21,4557.609863,4584.98291,4549.929199,4578.178223,40023700.0
2013-10-22,4551.227051,4559.50293,4499.685059,4512.743164,30719400.0
2013-10-23,4530.13623,4609.108887,4530.13623,4546.499023,41033000.0
2013-10-24,4537.561035,4594.845215,4533.347168,4594.845215,43646100.0
2013-10-25,4579.36377,4604.207031,4567.405762,4580.846191,36936600.0
2013-10-28,4594.004883,4611.26416,4573.39502,4590.538086,33982100.0
2013-10-29,4581.101074,4592.524902,4543.411133,4562.77002,30531300.0
2013-10-30,4563.706055,4579.416992,4541.762207,4574.87793,30158400.0
2013-10-31,4533.757813,4547.349121,4483.623047,4510.630859,37646900.0
2013-11-01,4473.72998,4518.653809,4432.588867,4432.588867,34940900.0
2013-11-04,4426.53418,4446.330078,4403.395996,4423.288086,24258800.0
2013-11-06,4428.820801,4449.759766,4415.74707,4449.759766,26905300.0
2013-11-07,4454.407227,4494.348145,4451.384766,4486.108887,30954000.0
2013-11-08,4460.643066,4484.97998,4446.483887,4476.720215,35769900.0
2013-11-11,4473.87793,4485.057129,4433.211914,4441.724121,36429000.0
2013-11-12,4449.276855,4455.161133,4371.024902,4380.640137,36922800.0
2013-11-13,4358.486816,4358.486816,4284.029785,4301.891113,32504600.0
2013-11-14,4323.878906,4382.904785,4323.878906,4367.371094,36053800.0
2013-11-15,4388.908203,4406.63623,4322.081055,4335.448242,32686700.0
2013-11-18,4361.223145,4403.555176,4360.862793,4393.591797,30183300.0
2013-11-19,4391.234863,4405.067871,4365.022949,4398.335938,30832200.0
2013-11-20,4408.39502,4408.39502,4331.605957,4350.786133,30035000.0
2013-11-21,4327.808105,4338.148926,4300.133789,4326.205078,24792700.0
2013-11-22,4352.551758,4359.581055,4303.529785,4317.959961,25509100.0
2013-11-25,4329.381836,4346.658203,4316.734863,4334.803223,25714100.0
2013-11-26,4329.551758,4332.387207,4235.26123,4235.26123,52135200.0
2013-11-27,4259.326172,4272.433105,4220.049805,4251.48877,27901300.0
2013-11-28,4264.201172,4274.52002,4202.918945,4233.924805,29298300.0
2013-11-29,4220.270996,4256.436035,4218.542969,4256.436035,27304500.0
2013-12-02,4269.077148,4331.589844,4265.598145,4321.977051,38667000.0
2013-12-03,4318.342773,4320.059082,4269.345215,4288.76416,30536200.0
2013-12-04,4266.035156,4267.601074,4241.301758,4241.301758,31912200.0
2013-12-05,4238.007813,4242.10498,4186.943848,4216.894043,29998800.0
2013-12-06,4202.259766,4204.376953,4161.022949,4180.788086,29545200.0
2013-12-09,4210.200195,4227.231934,4192.470215,4214.341797,27668900.0
2013-12-10,4224.453125,4275.949219,4220.914063,4275.678223,38028300.0
2013-12-11,4273.939941,4282.10498,4235.416992,4271.743164,32579700.0
2013-12-12,4238.955078,4248.336914,4212.217773,4212.217773,29566700.0
2013-12-13,4213.663086,4214.587891,4163.861816,4174.830078,27293900.0
2013-12-16,4157.76123,4160.519043,4109.309082,4125.956055,34507700.0
2013-12-17,4147.905762,4196.663086,4147.905762,4182.346191,36968600.0
2013-12-18,4191.311035,4213.944824,4172.023926,4196.282227,28115200.0
2013-12-19,4228.041992,4257.167969,4208.50293,4231.97998,29113000.0
2013-12-20,4228.791992,4230.605957,4180.812012,4195.556152,26647900.0
2013-12-23,4201.708008,4205.185059,4154.117188,4189.60791,21238800.0
2013-12-24,4196.446777,4206.64209,4174.459961,4202.833984,18850100.0
2013-12-27,4209.731934,4233.852051,4207.944824,4212.97998,20628100.0
2013-12-30,4240.38916,4274.176758,4232.584961,4274.176758,25138400.0
2014-01-02,4294.495117,4327.265137,4287.808105,4327.265137,23129000.0
2014-01-03,4297.714844,4298.230957,4247.986816,4257.663086,21869100.0
2014-01-06,4259.583008,4263.623047,4188.375,4202.809082,19723100.0
2014-01-07,4206.296875,4212.316895,4175.806152,4175.806152,23847200.0
2014-01-08,4183.549805,4204.301758,4161.192871,4200.592773,23002200.0
2014-01-09,4199.967773,4216.821777,4189.121094,4201.217773,27582400.0
2014-01-10,4196.688965,4270.15918,4190.562988,4254.971191,29637400.0
2014-01-13,4294.193848,4393.319824,4292.333984,4390.770996,49046700.0
2014-01-15,4402.35791,4459.477051,4398.117188,4441.594238,45629500.0
2014-01-16,4455.544922,4457.76416,4411.905762,4412.48877,32109500.0
2014-01-17,4408.366211,4429.568848,4391.176758,4412.228027,29189900.0
2014-01-20,4408.025879,4435.967773,4407.876953,4431.571777,26458300.0
2014-01-21,4442.345215,4457.516113,4440.240234,4452.499023,32864800.0
2014-01-22,4445.254883,4477.48877,4437.057129,4477.48877,32916400.0
2014-01-23,4495.47998,4510.21582,4483.246094,4496.041992,31577000.0
2014-01-24,4479.39209,4480.617188,4437.342773,4437.342773,24068500.0
2014-01-27,4357.733887,4360.353027,4286.443848,4322.779785,26954600.0
2014-01-28,4311.628906,4353.861816,4293.984863,4341.650879,25324000.0
2014-01-29,4355.924805,4432.348145,4355.924805,4417.349121,29260400.0
2014-01-30,4368.663086,4418.756836,4347.72998,4418.756836,26539700.0
2014-02-03,4407.0,4410.776855,4377.541992,4386.258789,21838000.0
2014-02-04,4335.279785,4367.300781,4320.783203,4352.255859,23487000.0
2014-02-05,4378.045898,4391.884766,4366.033203,4384.310059,28335200.0
2014-02-06,4386.542969,4424.708984,4385.295898,4424.708984,34276000.0
2014-02-07,4441.720215,4474.198242,4440.585938,4466.665039,37734700.0
2014-02-10,4485.462891,4502.774902,4449.041992,4450.748047,36906100.0
2014-02-11,4454.032227,4475.147949,4452.34082,4470.189941,38371000.0
2014-02-12,4489.602051,4502.187012,4480.971191,4496.286133,40536800.0
2014-02-13,4493.638184,4500.321777,4484.286133,4491.660156,29317800.0
2014-02-14,4504.650879,4512.749023,4498.266113,4508.043945,28633900.0
2014-02-17,4524.526855,4560.102051,4524.526855,4555.368164,44265400.0
2014-02-18,4558.979004,4570.305176,4550.00293,4556.190918,44432800.0
2014-02-19,4559.494141,4592.650879,4559.332031,4592.650879,43032900.0
2014-02-20,4583.569824,4598.221191,4574.972168,4598.221191,36065600.0
2014-02-21,4614.890137,4650.459961,4613.898926,4646.152832,38012500.0
2014-02-24,4652.776855,4665.26709,4622.929199,4623.574219,32741400.0
2014-02-25,4628.191895,4643.112793,4567.874023,4577.291016,33190500.0
2014-02-26,4562.490234,4571.055176,4520.221191,4532.720215,38523200.0
2014-02-27,4533.939941,4575.329102,4530.13623,4568.939941,33783900.0
2014-02-28,4581.438965,4620.21582,4579.544922,4620.21582,35868400.0
2014-03-03,4589.624023,4589.925781,4567.759766,4584.205078,28506100.0
2014-03-04,4581.308105,4602.199219,4568.654785,4601.28418,33728000.0
2014-03-05,4621.125,4659.171875,4621.043945,4659.171875,38330100.0
2014-03-06,4667.780762,4687.856934,4657.013184,4687.856934,46392700.0
2014-03-07,4700.415039,4708.461914,4680.5,4685.890137,44138700.0
2014-03-10,4665.240234,4689.344238,4654.578125,4677.246094,36835700.0
2014-03-11,4673.381836,4706.604004,4672.540039,4704.213867,50571900.0
2014-03-12,4680.705078,4698.475098,4667.39209,4684.384766,50664200.0
2014-03-13,4694.922852,4726.166992,4691.291016,4726.166992,52683300.0
2014-03-14,4693.815918,4878.643066,4676.231934,4878.643066,64183200.0
2014-03-17,4887.358887,4903.49707,4845.779785,4876.187988,68624800.0
2014-03-18,4878.538086,4895.499023,4802.019043,4805.611816,48254600.0
2014-03-19,4817.501953,4838.183105,4816.710938,4821.457031,42089300.0
2014-03-20,4807.716797,4808.930176,4691.141113,4698.973145,46822200.0
2014-03-21,4710.509766,4736.300781,4661.611816,4700.214844,46340400.0
2014-03-24,4712.120117,4727.62207,4695.35791,4720.419922,32516000.0
2014-03-25,4706.254883,4712.765137,4694.248047,4703.09082,33550100.0
2014-03-26,4708.253906,4744.895996,4707.859863,4728.240234,34028700.0
2014-03-27,4721.52002,4758.01123,4717.72998,4723.057129,35690000.0
2014-03-28,4737.633789,4769.220215,4737.221191,4768.276855,38896300.0
2014-04-01,4796.162109,4873.934082,4793.88916,4873.934082,46120400.0
2014-04-02,4878.339844,4902.10498,4857.682129,4870.205078,47891300.0
2014-04-03,4877.316895,4896.61084,4876.404785,4891.319824,40869900.0
2014-04-04,4894.334961,4899.206055,4839.259766,4857.943848,35297400.0
2014-04-07,4855.867188,4930.879883,4852.975098,4921.039063,40078800.0
2014-04-08,4922.600098,4933.112793,4906.071777,4921.403809,37402300.0
2014-04-10,4829.312988,4829.312988,4739.791992,4765.729004,64619800.0
2014-04-11,4734.305176,4816.576172,4721.596191,4816.576172,38265800.0
2014-04-14,4812.62793,4870.102051,4812.62793,4864.883789,36899400.0
2014-04-15,4872.298828,4893.230957,4863.013184,4870.214844,40691200.0
2014-04-16,4883.487793,4893.535156,4870.611816,4873.01123,42634400.0
2014-04-17,4897.196777,4906.287109,4883.272949,4897.051758,30456400.0
2014-04-21,4912.507813,4915.203125,4887.774902,4892.288086,26343900.0
2014-04-22,4889.867188,4898.206055,4858.819824,4898.206055,31361100.0
2014-04-23,4892.771973,4916.897949,4887.26709,4893.147949,36209700.0
2014-04-24,4891.682129,4916.23291,4880.848145,4891.079102,36628100.0
2014-04-25,4893.38623,4916.591797,4891.27002,4897.643066,35213900.0
2014-04-28,4895.835938,4901.847168,4818.757813,4818.757813,32217400.0
2014-04-29,4810.51416,4823.574219,4800.006836,4819.681152,32679700.0
2014-04-30,4834.234863,4846.231934,4827.481934,4840.145996,34856200.0
2014-05-02,4845.34082,4858.907227,4835.194824,4838.759766,36574400.0
2014-05-05,4842.530762,4856.336914,4838.074219,4842.50293,28312600.0
2014-05-06,4845.467773,4855.091797,4828.637207,4834.467773,25575900.0
2014-05-07,4833.316895,4869.588867,4828.216797,4862.068848,32100000.0
2014-05-08,4878.810059,4889.051758,4842.397949,4860.88916,30018200.0
2014-05-09,4865.526855,4898.138184,4863.490234,4898.138184,33843600.0
2014-05-12,4907.73877,4929.73291,4907.727051,4912.998047,35967400.0
2014-05-13,4933.662109,4941.245117,4902.803223,4921.394043,32367800.0
2014-05-14,4938.262207,4991.63623,4936.527832,4991.63623,47067000.0
2014-05-16,4983.286133,5031.570801,4977.173828,5031.570801,42269900.0
2014-05-19,5053.050781,5091.316895,4976.398926,5014.996094,46633800.0
2014-05-20,5009.618164,5010.204102,4865.323242,4895.955078,40347100.0
2014-05-21,4885.484863,4913.412109,4868.200195,4910.291992,31688400.0
2014-05-22,4931.36084,4974.125,4926.074219,4969.881836,38541200.0
2014-05-23,4973.541992,4977.49707,4959.169922,4973.057129,28414800.0
2014-05-26,4984.689941,4986.084961,4961.425781,4963.924805,25200100.0
2014-05-28,4959.543945,4988.185059,4957.813965,4985.578125,28955700.0
2014-05-30,4996.702148,4998.094238,4893.908203,4893.908203,40385400.0
2014-06-02,4900.973145,4912.09082,4875.619141,4912.09082,30879300.0
2014-06-03,4920.044922,4942.157227,4896.949219,4942.157227,30753300.0
2014-06-04,4933.118164,4946.887207,4919.916016,4932.563965,27047400.0
2014-06-05,4932.435059,4938.277832,4912.887207,4935.563965,26269900.0
2014-06-06,4931.495117,4958.432129,4928.895996,4937.175781,25952600.0
2014-06-09,4945.838867,4948.611816,4876.187988,4885.083008,30762400.0
2014-06-10,4893.707031,4946.089844,4893.707031,4946.089844,24751500.0
2014-06-11,4942.725098,4971.945801,4939.979004,4971.945801,28149800.0
2014-06-12,4963.116211,4965.882813,4920.986816,4934.407227,27230000.0
2014-06-13,4927.371094,4929.611816,4918.478027,4926.663086,22470600.0
2014-06-16,4924.067871,4929.551758,4880.160156,4885.458984,26973900.0
2014-06-17,4889.71582,4909.51709,4878.318848,4909.51709,25567700.0
2014-06-18,4906.544922,4906.669922,4881.950195,4887.859863,27414900.0
2014-06-19,4895.963867,4900.321777,4859.203125,4864.272949,29341400.0
2014-06-20,4874.973145,4884.48291,4847.701172,4847.701172,24636300.0
2014-06-23,4857.922852,4868.02002,4840.979004,4842.128906,28836200.0
2014-06-24,4847.425781,4869.018066,4847.425781,4862.240234,31768800.0
2014-06-25,4859.883789,4875.023926,4838.981934,4838.981934,29631600.0
2014-06-26,4846.981934,4872.419922,4846.213867,4872.419922,30351500.0
2014-06-27,4864.183105,4871.077148,4835.037109,4845.133789,30815500.0
2014-06-30,4847.204102,4878.582031,4845.605957,4878.582031,34393700.0
2014-07-01,4877.649902,4884.825195,4862.419922,4884.825195,31894300.0
2014-07-02,4887.850098,4908.273926,4879.199219,4908.273926,27591100.0
2014-07-03,4905.731934,4908.234863,4887.976074,4888.734863,31386200.0
2014-07-04,4884.441895,4917.671875,4884.441895,4905.825195,37805700.0
2014-07-07,4921.786133,4989.030762,4918.865234,4989.030762,52427200.0
2014-07-08,5008.462891,5050.559082,5008.153809,5024.711914,58921700.0
2014-07-10,5109.615234,5165.416016,5072.98291,5098.009766,77323400.0
2014-07-11,5073.144043,5078.703125,5002.984863,5032.599121,35879900.0
2014-07-14,5041.353027,5047.76123,4999.854004,5021.062988,32253000.0
2014-07-15,5032.958984,5070.820801,5032.958984,5070.820801,38450100.0
2014-07-16,5076.27002,5132.727051,5076.27002,5113.930176,53934100.0
2014-07-17,5128.506836,5136.777832,5039.347168,5071.202148,41497600.0
2014-07-18,5048.882813,5100.778809,5040.250977,5087.01416,33320100.0
2014-07-21,5107.461914,5129.98877,5107.461914,5127.123047,47565100.0
2014-07-22,5141.969238,5155.03418,5014.012207,5083.520996,55994600.0
2014-07-23,5104.830078,5139.666016,5087.220215,5093.22998,41403600.0
2014-07-24,5109.998047,5119.492188,5080.059082,5098.641113,33848600.0
2014-07-25,5104.556152,5110.171875,5059.992188,5088.801758,38431900.0
2014-08-04,5076.227051,5119.245117,5050.51709,5119.245117,35513500.0
2014-08-05,5123.064941,5124.98291,5091.293945,5109.086914,37076000.0
2014-08-06,5081.816895,5085.723145,5050.690918,5058.227051,35401100.0
2014-08-07,5052.091797,5068.417969,5043.524902,5066.978027,39067200.0
2014-08-08,5068.028809,5076.556152,5048.00293,5053.759766,29496000.0
2014-08-11,5090.773926,5113.23584,5087.986816,5113.23584,32870700.0
2014-08-12,5129.121094,5144.006836,5127.213867,5132.39502,41202400.0
2014-08-13,5137.195801,5168.269043,5134.230957,5168.269043,35659000.0
2014-08-14,5170.475098,5177.981934,5133.48877,5155.546875,41651000.0
2014-08-15,5155.588867,5161.35498,5144.073242,5148.961914,33668300.0
2014-08-18,5154.395996,5165.580078,5147.38623,5156.750977,35966500.0
2014-08-19,5171.553223,5178.326172,5160.153809,5165.167969,37429600.0
2014-08-20,5167.595215,5190.933105,5166.874023,5190.166992,33486800.0
2014-08-21,5190.166992,5206.13623,5154.686035,5206.13623,35229600.0
2014-08-22,5215.831055,5223.975098,5186.562012,5198.895996,36120200.0
2014-08-25,5194.474121,5200.009766,5177.689941,5184.956055,33878800.0
2014-08-26,5191.25293,5195.10791,5144.265137,5146.551758,40146700.0
2014-08-27,5144.961914,5171.382813,5144.961914,5165.24707,32634100.0
2014-08-28,5166.209961,5194.475098,5165.015137,5184.479004,36533300.0
2014-08-29,5175.263184,5192.829102,5136.862793,5136.862793,33487700.0
2014-09-01,5159.942871,5179.85498,5157.338867,5177.618164,29369000.0
2014-09-02,5179.332031,5201.950195,5179.332031,5201.585938,35068300.0
2014-09-03,5206.123047,5226.253906,5206.123047,5224.134766,38597900.0
2014-09-04,5225.289063,5232.663086,5195.403809,5205.321777,35334600.0
2014-09-05,5200.366211,5224.299805,5199.90918,5217.334961,35082300.0
2014-09-08,5241.233887,5262.567871,5241.143066,5246.48291,32766300.0
2014-09-09,5249.081055,5251.664063,5197.119141,5197.119141,38958100.0
2014-09-10,5190.25,5190.25,5129.733887,5142.991211,44024300.0
2014-09-11,5147.092773,5178.303223,5133.033203,5133.033203,49002700.0
2014-09-12,5135.10498,5156.973145,5127.728027,5143.710938,31846800.0
2014-09-15,5118.266113,5148.721191,5117.726074,5144.897949,30356000.0
2014-09-16,5151.788086,5156.727051,5130.50293,5130.50293,29834000.0
2014-09-17,5159.14209,5198.291016,5157.86084,5188.184082,39827300.0
2014-09-18,5196.398926,5216.577148,5186.925781,5208.14209,31830200.0
2014-09-19,5216.435059,5250.828125,5210.313965,5227.582031,40243200.0
2014-09-22,5219.326172,5228.90918,5208.952148,5219.803223,30026800.0
2014-09-23,5201.946777,5202.450195,5184.155762,5188.11377,32744600.0
